;source;target;type;label;value
3332;48;132;is_cited_by;is_cited_by;10.0
3333;48;132;is_cited_by;is_cited_by;10.0
3334;48;132;is_cited_by;is_cited_by;10.0
3335;48;132;is_cited_by;is_cited_by;10.0
3336;48;132;is_cited_by;is_cited_by;10.0
3337;48;132;is_cited_by;is_cited_by;10.0
3338;48;132;is_cited_by;is_cited_by;10.0
3339;48;132;is_cited_by;is_cited_by;10.0
3340;48;132;is_cited_by;is_cited_by;10.0
3341;48;132;is_cited_by;is_cited_by;10.0
3342;48;132;is_cited_by;is_cited_by;10.0
3343;48;132;is_cited_by;is_cited_by;10.0
3344;48;132;is_cited_by;is_cited_by;10.0
3345;48;132;is_cited_by;is_cited_by;10.0
3346;48;132;is_cited_by;is_cited_by;10.0
3347;48;132;is_cited_by;is_cited_by;10.0
3348;48;132;is_cited_by;is_cited_by;10.0
3349;48;132;is_cited_by;is_cited_by;10.0
3350;48;132;is_cited_by;is_cited_by;10.0
3351;48;132;is_cited_by;is_cited_by;10.0
3352;48;132;is_cited_by;is_cited_by;10.0
3353;48;132;is_cited_by;is_cited_by;10.0
3354;48;132;is_cited_by;is_cited_by;10.0
3355;48;132;is_cited_by;is_cited_by;10.0
3356;48;132;is_cited_by;is_cited_by;10.0
3357;50;73;is_cited_by;is_cited_by;10.0
3358;50;79;is_cited_by;is_cited_by;10.0
3359;50;79;is_cited_by;is_cited_by;10.0
3360;50;79;is_cited_by;is_cited_by;10.0
3361;50;79;is_cited_by;is_cited_by;10.0
3362;50;79;is_cited_by;is_cited_by;10.0
3363;50;79;is_cited_by;is_cited_by;10.0
3364;50;79;is_cited_by;is_cited_by;10.0
3365;50;79;is_cited_by;is_cited_by;10.0
3366;50;79;is_cited_by;is_cited_by;10.0
3367;50;79;is_cited_by;is_cited_by;10.0
3368;50;79;is_cited_by;is_cited_by;10.0
3369;50;79;is_cited_by;is_cited_by;10.0
3370;50;79;is_cited_by;is_cited_by;10.0
3371;50;79;is_cited_by;is_cited_by;10.0
3372;50;79;is_cited_by;is_cited_by;10.0
3373;50;79;is_cited_by;is_cited_by;10.0
3374;50;79;is_cited_by;is_cited_by;10.0
3375;50;79;is_cited_by;is_cited_by;10.0
3376;50;79;is_cited_by;is_cited_by;10.0
3377;50;79;is_cited_by;is_cited_by;10.0
3378;50;79;is_cited_by;is_cited_by;10.0
3379;50;79;is_cited_by;is_cited_by;10.0
3380;50;79;is_cited_by;is_cited_by;10.0
3381;50;79;is_cited_by;is_cited_by;10.0
3382;50;79;is_cited_by;is_cited_by;10.0
3383;50;79;is_cited_by;is_cited_by;10.0
3384;50;79;is_cited_by;is_cited_by;10.0
3385;50;79;is_cited_by;is_cited_by;10.0
3386;50;79;is_cited_by;is_cited_by;10.0
3387;50;79;is_cited_by;is_cited_by;10.0
3388;50;79;is_cited_by;is_cited_by;10.0
3389;50;79;is_cited_by;is_cited_by;10.0
3390;50;79;is_cited_by;is_cited_by;10.0
3391;50;79;is_cited_by;is_cited_by;10.0
3392;50;79;is_cited_by;is_cited_by;10.0
3393;50;79;is_cited_by;is_cited_by;10.0
3394;50;79;is_cited_by;is_cited_by;10.0
3395;50;79;is_cited_by;is_cited_by;10.0
3396;50;79;is_cited_by;is_cited_by;10.0
3397;50;79;is_cited_by;is_cited_by;10.0
3398;50;79;is_cited_by;is_cited_by;10.0
3399;50;132;is_cited_by;is_cited_by;10.0
3400;50;132;is_cited_by;is_cited_by;10.0
3401;50;132;is_cited_by;is_cited_by;10.0
3402;50;132;is_cited_by;is_cited_by;10.0
3403;50;132;is_cited_by;is_cited_by;10.0
3404;50;132;is_cited_by;is_cited_by;10.0
3405;50;132;is_cited_by;is_cited_by;10.0
3406;50;132;is_cited_by;is_cited_by;10.0
3407;50;132;is_cited_by;is_cited_by;10.0
3408;50;132;is_cited_by;is_cited_by;10.0
3409;50;132;is_cited_by;is_cited_by;10.0
3410;50;132;is_cited_by;is_cited_by;10.0
3411;50;132;is_cited_by;is_cited_by;10.0
3412;50;132;is_cited_by;is_cited_by;10.0
3413;50;132;is_cited_by;is_cited_by;10.0
3414;50;132;is_cited_by;is_cited_by;10.0
3415;50;132;is_cited_by;is_cited_by;10.0
3416;50;132;is_cited_by;is_cited_by;10.0
3417;50;132;is_cited_by;is_cited_by;10.0
3418;50;132;is_cited_by;is_cited_by;10.0
3419;50;132;is_cited_by;is_cited_by;10.0
3420;50;132;is_cited_by;is_cited_by;10.0
3421;50;132;is_cited_by;is_cited_by;10.0
3422;50;132;is_cited_by;is_cited_by;10.0
3423;50;132;is_cited_by;is_cited_by;10.0
3424;50;132;is_cited_by;is_cited_by;10.0
3425;50;132;is_cited_by;is_cited_by;10.0
3426;50;132;is_cited_by;is_cited_by;10.0
3427;50;132;is_cited_by;is_cited_by;10.0
3428;50;132;is_cited_by;is_cited_by;10.0
3429;50;132;is_cited_by;is_cited_by;10.0
3430;50;132;is_cited_by;is_cited_by;10.0
3431;50;132;is_cited_by;is_cited_by;10.0
3432;50;132;is_cited_by;is_cited_by;10.0
3433;50;132;is_cited_by;is_cited_by;10.0
3434;50;132;is_cited_by;is_cited_by;10.0
3435;50;132;is_cited_by;is_cited_by;10.0
3436;50;132;is_cited_by;is_cited_by;10.0
3437;50;132;is_cited_by;is_cited_by;10.0
3438;50;132;is_cited_by;is_cited_by;10.0
3439;50;132;is_cited_by;is_cited_by;10.0
3440;51;79;is_cited_by;is_cited_by;10.0
3441;51;79;is_cited_by;is_cited_by;10.0
3442;51;79;is_cited_by;is_cited_by;10.0
3443;51;79;is_cited_by;is_cited_by;10.0
3444;51;79;is_cited_by;is_cited_by;10.0
3445;51;79;is_cited_by;is_cited_by;10.0
3446;51;79;is_cited_by;is_cited_by;10.0
3447;51;79;is_cited_by;is_cited_by;10.0
3448;51;79;is_cited_by;is_cited_by;10.0
3449;51;79;is_cited_by;is_cited_by;10.0
3450;51;79;is_cited_by;is_cited_by;10.0
3451;51;79;is_cited_by;is_cited_by;10.0
3452;51;79;is_cited_by;is_cited_by;10.0
3453;51;79;is_cited_by;is_cited_by;10.0
3454;51;79;is_cited_by;is_cited_by;10.0
3455;51;79;is_cited_by;is_cited_by;10.0
3456;51;79;is_cited_by;is_cited_by;10.0
3457;51;79;is_cited_by;is_cited_by;10.0
3458;51;92;is_cited_by;is_cited_by;10.0
3459;51;132;is_cited_by;is_cited_by;10.0
3460;51;132;is_cited_by;is_cited_by;10.0
3461;51;132;is_cited_by;is_cited_by;10.0
3462;51;132;is_cited_by;is_cited_by;10.0
3463;51;132;is_cited_by;is_cited_by;10.0
3464;51;132;is_cited_by;is_cited_by;10.0
3465;51;132;is_cited_by;is_cited_by;10.0
3466;51;132;is_cited_by;is_cited_by;10.0
3467;51;132;is_cited_by;is_cited_by;10.0
3468;51;132;is_cited_by;is_cited_by;10.0
3469;51;132;is_cited_by;is_cited_by;10.0
3470;51;132;is_cited_by;is_cited_by;10.0
3471;51;132;is_cited_by;is_cited_by;10.0
3472;51;132;is_cited_by;is_cited_by;10.0
3473;51;132;is_cited_by;is_cited_by;10.0
3474;51;132;is_cited_by;is_cited_by;10.0
3475;51;132;is_cited_by;is_cited_by;10.0
3476;51;132;is_cited_by;is_cited_by;10.0
3477;53;79;is_cited_by;is_cited_by;10.0
3478;53;79;is_cited_by;is_cited_by;10.0
3479;53;79;is_cited_by;is_cited_by;10.0
3480;53;79;is_cited_by;is_cited_by;10.0
3481;53;79;is_cited_by;is_cited_by;10.0
3482;53;79;is_cited_by;is_cited_by;10.0
3483;53;79;is_cited_by;is_cited_by;10.0
3484;53;132;is_cited_by;is_cited_by;10.0
3485;53;132;is_cited_by;is_cited_by;10.0
3486;53;132;is_cited_by;is_cited_by;10.0
3487;53;132;is_cited_by;is_cited_by;10.0
3488;53;132;is_cited_by;is_cited_by;10.0
3489;53;132;is_cited_by;is_cited_by;10.0
3490;53;132;is_cited_by;is_cited_by;10.0
3491;55;54;is_cited_by;is_cited_by;10.0
3492;54;61;is_cited_by;is_cited_by;10.0
3493;54;79;is_cited_by;is_cited_by;10.0
3494;54;79;is_cited_by;is_cited_by;10.0
3495;54;79;is_cited_by;is_cited_by;10.0
3496;54;79;is_cited_by;is_cited_by;10.0
3497;54;79;is_cited_by;is_cited_by;10.0
3498;54;79;is_cited_by;is_cited_by;10.0
3499;54;79;is_cited_by;is_cited_by;10.0
3500;54;79;is_cited_by;is_cited_by;10.0
3501;54;79;is_cited_by;is_cited_by;10.0
3502;54;79;is_cited_by;is_cited_by;10.0
3503;54;88;is_cited_by;is_cited_by;10.0
3504;54;132;is_cited_by;is_cited_by;10.0
3505;54;132;is_cited_by;is_cited_by;10.0
3506;54;132;is_cited_by;is_cited_by;10.0
3507;54;132;is_cited_by;is_cited_by;10.0
3508;54;132;is_cited_by;is_cited_by;10.0
3509;54;132;is_cited_by;is_cited_by;10.0
3510;54;132;is_cited_by;is_cited_by;10.0
3511;54;132;is_cited_by;is_cited_by;10.0
3512;54;132;is_cited_by;is_cited_by;10.0
3513;54;132;is_cited_by;is_cited_by;10.0
3514;55;61;is_cited_by;is_cited_by;10.0
3515;55;63;is_cited_by;is_cited_by;10.0
3516;55;72;is_cited_by;is_cited_by;10.0
3517;55;74;is_cited_by;is_cited_by;10.0
3518;55;79;is_cited_by;is_cited_by;10.0
3519;55;79;is_cited_by;is_cited_by;10.0
3520;55;79;is_cited_by;is_cited_by;10.0
3521;55;79;is_cited_by;is_cited_by;10.0
3522;55;79;is_cited_by;is_cited_by;10.0
3523;55;79;is_cited_by;is_cited_by;10.0
3524;55;79;is_cited_by;is_cited_by;10.0
3525;55;79;is_cited_by;is_cited_by;10.0
3526;55;79;is_cited_by;is_cited_by;10.0
3527;55;79;is_cited_by;is_cited_by;10.0
3528;55;79;is_cited_by;is_cited_by;10.0
3529;55;79;is_cited_by;is_cited_by;10.0
3530;55;79;is_cited_by;is_cited_by;10.0
3531;55;79;is_cited_by;is_cited_by;10.0
3532;55;79;is_cited_by;is_cited_by;10.0
3533;55;79;is_cited_by;is_cited_by;10.0
3534;55;79;is_cited_by;is_cited_by;10.0
3535;55;79;is_cited_by;is_cited_by;10.0
3536;55;79;is_cited_by;is_cited_by;10.0
3537;55;79;is_cited_by;is_cited_by;10.0
3538;55;79;is_cited_by;is_cited_by;10.0
3539;55;79;is_cited_by;is_cited_by;10.0
3540;55;79;is_cited_by;is_cited_by;10.0
3541;55;79;is_cited_by;is_cited_by;10.0
3542;55;79;is_cited_by;is_cited_by;10.0
3543;55;79;is_cited_by;is_cited_by;10.0
3544;55;79;is_cited_by;is_cited_by;10.0
3545;55;79;is_cited_by;is_cited_by;10.0
3546;55;79;is_cited_by;is_cited_by;10.0
3547;55;79;is_cited_by;is_cited_by;10.0
3548;55;79;is_cited_by;is_cited_by;10.0
3549;55;79;is_cited_by;is_cited_by;10.0
3550;55;79;is_cited_by;is_cited_by;10.0
3551;55;79;is_cited_by;is_cited_by;10.0
3552;55;79;is_cited_by;is_cited_by;10.0
3553;55;79;is_cited_by;is_cited_by;10.0
3554;55;79;is_cited_by;is_cited_by;10.0
3555;55;79;is_cited_by;is_cited_by;10.0
3556;55;79;is_cited_by;is_cited_by;10.0
3557;55;79;is_cited_by;is_cited_by;10.0
3558;55;87;is_cited_by;is_cited_by;10.0
3559;55;88;is_cited_by;is_cited_by;10.0
3560;55;93;is_cited_by;is_cited_by;10.0
3561;55;132;is_cited_by;is_cited_by;10.0
3562;55;132;is_cited_by;is_cited_by;10.0
3563;55;132;is_cited_by;is_cited_by;10.0
3564;55;132;is_cited_by;is_cited_by;10.0
3565;55;132;is_cited_by;is_cited_by;10.0
3566;55;132;is_cited_by;is_cited_by;10.0
3567;55;132;is_cited_by;is_cited_by;10.0
3568;55;132;is_cited_by;is_cited_by;10.0
3569;55;132;is_cited_by;is_cited_by;10.0
3570;55;132;is_cited_by;is_cited_by;10.0
3571;55;132;is_cited_by;is_cited_by;10.0
3572;55;132;is_cited_by;is_cited_by;10.0
3573;55;132;is_cited_by;is_cited_by;10.0
3574;55;132;is_cited_by;is_cited_by;10.0
3575;55;132;is_cited_by;is_cited_by;10.0
3576;55;132;is_cited_by;is_cited_by;10.0
3577;55;132;is_cited_by;is_cited_by;10.0
3578;55;132;is_cited_by;is_cited_by;10.0
3579;55;132;is_cited_by;is_cited_by;10.0
3580;55;132;is_cited_by;is_cited_by;10.0
3581;55;132;is_cited_by;is_cited_by;10.0
3582;55;132;is_cited_by;is_cited_by;10.0
3583;55;132;is_cited_by;is_cited_by;10.0
3584;55;132;is_cited_by;is_cited_by;10.0
3585;55;132;is_cited_by;is_cited_by;10.0
3586;55;132;is_cited_by;is_cited_by;10.0
3587;55;132;is_cited_by;is_cited_by;10.0
3588;55;132;is_cited_by;is_cited_by;10.0
3589;55;132;is_cited_by;is_cited_by;10.0
3590;55;132;is_cited_by;is_cited_by;10.0
3591;55;132;is_cited_by;is_cited_by;10.0
3592;55;132;is_cited_by;is_cited_by;10.0
3593;55;132;is_cited_by;is_cited_by;10.0
3594;55;132;is_cited_by;is_cited_by;10.0
3595;55;132;is_cited_by;is_cited_by;10.0
3596;55;132;is_cited_by;is_cited_by;10.0
3597;55;132;is_cited_by;is_cited_by;10.0
3598;55;132;is_cited_by;is_cited_by;10.0
3599;55;132;is_cited_by;is_cited_by;10.0
3600;55;132;is_cited_by;is_cited_by;10.0
3601;60;79;is_cited_by;is_cited_by;10.0
3602;60;79;is_cited_by;is_cited_by;10.0
3603;60;79;is_cited_by;is_cited_by;10.0
3604;60;79;is_cited_by;is_cited_by;10.0
3605;60;79;is_cited_by;is_cited_by;10.0
3606;60;79;is_cited_by;is_cited_by;10.0
3607;60;79;is_cited_by;is_cited_by;10.0
3608;60;79;is_cited_by;is_cited_by;10.0
3609;60;79;is_cited_by;is_cited_by;10.0
3610;60;79;is_cited_by;is_cited_by;10.0
3611;60;79;is_cited_by;is_cited_by;10.0
3612;82;60;is_cited_by;is_cited_by;10.0
3613;83;60;is_cited_by;is_cited_by;10.0
3614;84;60;is_cited_by;is_cited_by;10.0
3615;86;60;is_cited_by;is_cited_by;10.0
3616;91;60;is_cited_by;is_cited_by;10.0
3617;104;60;is_cited_by;is_cited_by;10.0
3618;108;60;is_cited_by;is_cited_by;10.0
3619;122;60;is_cited_by;is_cited_by;10.0
3620;60;132;is_cited_by;is_cited_by;10.0
3621;60;132;is_cited_by;is_cited_by;10.0
3622;60;132;is_cited_by;is_cited_by;10.0
3623;60;132;is_cited_by;is_cited_by;10.0
3624;60;132;is_cited_by;is_cited_by;10.0
3625;60;132;is_cited_by;is_cited_by;10.0
3626;60;132;is_cited_by;is_cited_by;10.0
3627;60;132;is_cited_by;is_cited_by;10.0
3628;60;132;is_cited_by;is_cited_by;10.0
3629;60;132;is_cited_by;is_cited_by;10.0
3630;60;132;is_cited_by;is_cited_by;10.0
3631;140;60;is_cited_by;is_cited_by;10.0
3632;61;79;is_cited_by;is_cited_by;10.0
3633;61;79;is_cited_by;is_cited_by;10.0
3634;61;79;is_cited_by;is_cited_by;10.0
3635;79;61;is_cited_by;is_cited_by;10.0
3636;61;132;is_cited_by;is_cited_by;10.0
3637;61;132;is_cited_by;is_cited_by;10.0
3638;61;132;is_cited_by;is_cited_by;10.0
3639;63;79;is_cited_by;is_cited_by;10.0
3640;63;79;is_cited_by;is_cited_by;10.0
3641;63;79;is_cited_by;is_cited_by;10.0
3642;63;79;is_cited_by;is_cited_by;10.0
3643;63;79;is_cited_by;is_cited_by;10.0
3644;63;79;is_cited_by;is_cited_by;10.0
3645;63;79;is_cited_by;is_cited_by;10.0
3646;93;63;is_cited_by;is_cited_by;10.0
3647;105;63;is_cited_by;is_cited_by;10.0
3648;122;63;is_cited_by;is_cited_by;10.0
3649;63;132;is_cited_by;is_cited_by;10.0
3650;63;132;is_cited_by;is_cited_by;10.0
3651;63;132;is_cited_by;is_cited_by;10.0
3652;63;132;is_cited_by;is_cited_by;10.0
3653;63;132;is_cited_by;is_cited_by;10.0
3654;63;132;is_cited_by;is_cited_by;10.0
3655;63;132;is_cited_by;is_cited_by;10.0
3656;140;63;is_cited_by;is_cited_by;10.0
3657;64;79;is_cited_by;is_cited_by;10.0
3658;64;79;is_cited_by;is_cited_by;10.0
3659;64;79;is_cited_by;is_cited_by;10.0
3660;64;79;is_cited_by;is_cited_by;10.0
3661;64;79;is_cited_by;is_cited_by;10.0
3662;92;64;is_cited_by;is_cited_by;10.0
3663;115;64;is_cited_by;is_cited_by;10.0
3664;64;132;is_cited_by;is_cited_by;10.0
3665;64;132;is_cited_by;is_cited_by;10.0
3666;64;132;is_cited_by;is_cited_by;10.0
3667;64;132;is_cited_by;is_cited_by;10.0
3668;64;132;is_cited_by;is_cited_by;10.0
3669;65;79;is_cited_by;is_cited_by;10.0
3670;65;79;is_cited_by;is_cited_by;10.0
3671;65;79;is_cited_by;is_cited_by;10.0
3672;65;79;is_cited_by;is_cited_by;10.0
3673;65;79;is_cited_by;is_cited_by;10.0
3674;65;79;is_cited_by;is_cited_by;10.0
3675;80;65;is_cited_by;is_cited_by;10.0
3676;95;65;is_cited_by;is_cited_by;10.0
3677;99;65;is_cited_by;is_cited_by;10.0
3678;100;65;is_cited_by;is_cited_by;10.0
3679;101;65;is_cited_by;is_cited_by;10.0
3680;65;132;is_cited_by;is_cited_by;10.0
3681;65;132;is_cited_by;is_cited_by;10.0
3682;65;132;is_cited_by;is_cited_by;10.0
3683;65;132;is_cited_by;is_cited_by;10.0
3684;65;132;is_cited_by;is_cited_by;10.0
3685;65;132;is_cited_by;is_cited_by;10.0
3686;136;65;is_cited_by;is_cited_by;10.0
3687;65;137;is_cited_by;is_cited_by;10.0
3688;66;79;is_cited_by;is_cited_by;10.0
3689;66;79;is_cited_by;is_cited_by;10.0
3690;66;79;is_cited_by;is_cited_by;10.0
3691;66;79;is_cited_by;is_cited_by;10.0
3692;66;79;is_cited_by;is_cited_by;10.0
3693;66;79;is_cited_by;is_cited_by;10.0
3694;66;79;is_cited_by;is_cited_by;10.0
3695;66;79;is_cited_by;is_cited_by;10.0
3696;66;79;is_cited_by;is_cited_by;10.0
3697;66;79;is_cited_by;is_cited_by;10.0
3698;66;79;is_cited_by;is_cited_by;10.0
3699;66;79;is_cited_by;is_cited_by;10.0
3700;66;79;is_cited_by;is_cited_by;10.0
3701;66;79;is_cited_by;is_cited_by;10.0
3702;66;79;is_cited_by;is_cited_by;10.0
3703;66;79;is_cited_by;is_cited_by;10.0
3704;66;95;is_cited_by;is_cited_by;10.0
3705;66;99;is_cited_by;is_cited_by;10.0
3706;66;102;is_cited_by;is_cited_by;10.0
3707;66;102;is_cited_by;is_cited_by;10.0
3708;66;114;is_cited_by;is_cited_by;10.0
3709;66;132;is_cited_by;is_cited_by;10.0
3710;66;132;is_cited_by;is_cited_by;10.0
3711;66;132;is_cited_by;is_cited_by;10.0
3712;66;132;is_cited_by;is_cited_by;10.0
3713;66;132;is_cited_by;is_cited_by;10.0
3714;66;132;is_cited_by;is_cited_by;10.0
3715;66;132;is_cited_by;is_cited_by;10.0
3716;66;132;is_cited_by;is_cited_by;10.0
3717;66;132;is_cited_by;is_cited_by;10.0
3718;66;132;is_cited_by;is_cited_by;10.0
3719;66;132;is_cited_by;is_cited_by;10.0
3720;66;132;is_cited_by;is_cited_by;10.0
3721;66;132;is_cited_by;is_cited_by;10.0
3722;66;132;is_cited_by;is_cited_by;10.0
3723;66;132;is_cited_by;is_cited_by;10.0
3724;66;132;is_cited_by;is_cited_by;10.0
3725;68;79;is_cited_by;is_cited_by;10.0
3726;68;79;is_cited_by;is_cited_by;10.0
3727;68;79;is_cited_by;is_cited_by;10.0
3728;68;79;is_cited_by;is_cited_by;10.0
3729;82;68;is_cited_by;is_cited_by;10.0
3730;104;68;is_cited_by;is_cited_by;10.0
3731;108;68;is_cited_by;is_cited_by;10.0
3732;111;68;is_cited_by;is_cited_by;10.0
3733;112;68;is_cited_by;is_cited_by;10.0
3734;68;132;is_cited_by;is_cited_by;10.0
3735;68;132;is_cited_by;is_cited_by;10.0
3736;68;132;is_cited_by;is_cited_by;10.0
3737;68;132;is_cited_by;is_cited_by;10.0
3738;138;68;is_cited_by;is_cited_by;10.0
3739;140;68;is_cited_by;is_cited_by;10.0
3740;151;68;is_cited_by;is_cited_by;10.0
3741;69;79;is_cited_by;is_cited_by;10.0
3742;69;79;is_cited_by;is_cited_by;10.0
3743;69;79;is_cited_by;is_cited_by;10.0
3744;69;79;is_cited_by;is_cited_by;10.0
3745;69;79;is_cited_by;is_cited_by;10.0
3746;69;79;is_cited_by;is_cited_by;10.0
3747;69;132;is_cited_by;is_cited_by;10.0
3748;69;132;is_cited_by;is_cited_by;10.0
3749;69;132;is_cited_by;is_cited_by;10.0
3750;69;132;is_cited_by;is_cited_by;10.0
3751;69;132;is_cited_by;is_cited_by;10.0
3752;69;132;is_cited_by;is_cited_by;10.0
3753;70;79;is_cited_by;is_cited_by;10.0
3754;70;79;is_cited_by;is_cited_by;10.0
3755;70;132;is_cited_by;is_cited_by;10.0
3756;70;132;is_cited_by;is_cited_by;10.0
3757;71;79;is_cited_by;is_cited_by;10.0
3758;71;79;is_cited_by;is_cited_by;10.0
3759;71;79;is_cited_by;is_cited_by;10.0
3760;71;79;is_cited_by;is_cited_by;10.0
3761;71;79;is_cited_by;is_cited_by;10.0
3762;71;79;is_cited_by;is_cited_by;10.0
3763;71;79;is_cited_by;is_cited_by;10.0
3764;71;79;is_cited_by;is_cited_by;10.0
3765;82;71;is_cited_by;is_cited_by;10.0
3766;84;71;is_cited_by;is_cited_by;10.0
3767;104;71;is_cited_by;is_cited_by;10.0
3768;105;71;is_cited_by;is_cited_by;10.0
3769;111;71;is_cited_by;is_cited_by;10.0
3770;122;71;is_cited_by;is_cited_by;10.0
3771;71;132;is_cited_by;is_cited_by;10.0
3772;71;132;is_cited_by;is_cited_by;10.0
3773;71;132;is_cited_by;is_cited_by;10.0
3774;71;132;is_cited_by;is_cited_by;10.0
3775;71;132;is_cited_by;is_cited_by;10.0
3776;71;132;is_cited_by;is_cited_by;10.0
3777;71;132;is_cited_by;is_cited_by;10.0
3778;71;132;is_cited_by;is_cited_by;10.0
3779;133;71;is_cited_by;is_cited_by;10.0
3780;135;71;is_cited_by;is_cited_by;10.0
3781;140;71;is_cited_by;is_cited_by;10.0
3782;72;79;is_cited_by;is_cited_by;10.0
3783;72;79;is_cited_by;is_cited_by;10.0
3784;72;79;is_cited_by;is_cited_by;10.0
3785;72;79;is_cited_by;is_cited_by;10.0
3786;72;132;is_cited_by;is_cited_by;10.0
3787;72;132;is_cited_by;is_cited_by;10.0
3788;72;132;is_cited_by;is_cited_by;10.0
3789;72;132;is_cited_by;is_cited_by;10.0
3790;74;73;is_cited_by;is_cited_by;10.0
3791;73;79;is_cited_by;is_cited_by;10.0
3792;73;79;is_cited_by;is_cited_by;10.0
3793;73;79;is_cited_by;is_cited_by;10.0
3794;73;79;is_cited_by;is_cited_by;10.0
3795;73;79;is_cited_by;is_cited_by;10.0
3796;73;79;is_cited_by;is_cited_by;10.0
3797;73;79;is_cited_by;is_cited_by;10.0
3798;73;79;is_cited_by;is_cited_by;10.0
3799;73;79;is_cited_by;is_cited_by;10.0
3800;73;79;is_cited_by;is_cited_by;10.0
3801;73;79;is_cited_by;is_cited_by;10.0
3802;82;73;is_cited_by;is_cited_by;10.0
3803;93;73;is_cited_by;is_cited_by;10.0
3804;122;73;is_cited_by;is_cited_by;10.0
3805;73;132;is_cited_by;is_cited_by;10.0
3806;73;132;is_cited_by;is_cited_by;10.0
3807;73;132;is_cited_by;is_cited_by;10.0
3808;73;132;is_cited_by;is_cited_by;10.0
3809;73;132;is_cited_by;is_cited_by;10.0
3810;73;132;is_cited_by;is_cited_by;10.0
3811;73;132;is_cited_by;is_cited_by;10.0
3812;73;132;is_cited_by;is_cited_by;10.0
3813;73;132;is_cited_by;is_cited_by;10.0
3814;73;132;is_cited_by;is_cited_by;10.0
3815;73;132;is_cited_by;is_cited_by;10.0
3816;140;73;is_cited_by;is_cited_by;10.0
3817;74;79;is_cited_by;is_cited_by;10.0
3818;74;79;is_cited_by;is_cited_by;10.0
3819;74;79;is_cited_by;is_cited_by;10.0
3820;74;79;is_cited_by;is_cited_by;10.0
3821;74;79;is_cited_by;is_cited_by;10.0
3822;74;79;is_cited_by;is_cited_by;10.0
3823;74;79;is_cited_by;is_cited_by;10.0
3824;74;79;is_cited_by;is_cited_by;10.0
3825;74;79;is_cited_by;is_cited_by;10.0
3826;74;79;is_cited_by;is_cited_by;10.0
3827;74;79;is_cited_by;is_cited_by;10.0
3828;74;79;is_cited_by;is_cited_by;10.0
3829;74;79;is_cited_by;is_cited_by;10.0
3830;74;79;is_cited_by;is_cited_by;10.0
3831;74;132;is_cited_by;is_cited_by;10.0
3832;74;132;is_cited_by;is_cited_by;10.0
3833;74;132;is_cited_by;is_cited_by;10.0
3834;74;132;is_cited_by;is_cited_by;10.0
3835;74;132;is_cited_by;is_cited_by;10.0
3836;74;132;is_cited_by;is_cited_by;10.0
3837;74;132;is_cited_by;is_cited_by;10.0
3838;74;132;is_cited_by;is_cited_by;10.0
3839;74;132;is_cited_by;is_cited_by;10.0
3840;74;132;is_cited_by;is_cited_by;10.0
3841;74;132;is_cited_by;is_cited_by;10.0
3842;74;132;is_cited_by;is_cited_by;10.0
3843;74;132;is_cited_by;is_cited_by;10.0
3844;74;132;is_cited_by;is_cited_by;10.0
3845;75;79;is_cited_by;is_cited_by;10.0
3846;75;79;is_cited_by;is_cited_by;10.0
3847;75;79;is_cited_by;is_cited_by;10.0
3848;75;79;is_cited_by;is_cited_by;10.0
3849;75;79;is_cited_by;is_cited_by;10.0
3850;75;79;is_cited_by;is_cited_by;10.0
3851;75;79;is_cited_by;is_cited_by;10.0
3852;75;79;is_cited_by;is_cited_by;10.0
3853;75;79;is_cited_by;is_cited_by;10.0
3854;75;132;is_cited_by;is_cited_by;10.0
3855;75;132;is_cited_by;is_cited_by;10.0
3856;75;132;is_cited_by;is_cited_by;10.0
3857;75;132;is_cited_by;is_cited_by;10.0
3858;75;132;is_cited_by;is_cited_by;10.0
3859;75;132;is_cited_by;is_cited_by;10.0
3860;75;132;is_cited_by;is_cited_by;10.0
3861;75;132;is_cited_by;is_cited_by;10.0
3862;75;132;is_cited_by;is_cited_by;10.0
3863;140;75;is_cited_by;is_cited_by;10.0
3864;77;79;is_cited_by;is_cited_by;10.0
3865;77;79;is_cited_by;is_cited_by;10.0
3866;77;79;is_cited_by;is_cited_by;10.0
3867;77;79;is_cited_by;is_cited_by;10.0
3868;77;79;is_cited_by;is_cited_by;10.0
3869;77;79;is_cited_by;is_cited_by;10.0
3870;77;79;is_cited_by;is_cited_by;10.0
3871;77;79;is_cited_by;is_cited_by;10.0
3872;108;77;is_cited_by;is_cited_by;10.0
3873;122;77;is_cited_by;is_cited_by;10.0
3874;77;132;is_cited_by;is_cited_by;10.0
3875;77;132;is_cited_by;is_cited_by;10.0
3876;77;132;is_cited_by;is_cited_by;10.0
3877;77;132;is_cited_by;is_cited_by;10.0
3878;77;132;is_cited_by;is_cited_by;10.0
3879;77;132;is_cited_by;is_cited_by;10.0
3880;77;132;is_cited_by;is_cited_by;10.0
3881;77;132;is_cited_by;is_cited_by;10.0
3882;140;77;is_cited_by;is_cited_by;10.0
3883;78;79;is_cited_by;is_cited_by;10.0
3884;78;79;is_cited_by;is_cited_by;10.0
3885;78;79;is_cited_by;is_cited_by;10.0
3886;78;79;is_cited_by;is_cited_by;10.0
3887;96;78;is_cited_by;is_cited_by;10.0
3888;104;78;is_cited_by;is_cited_by;10.0
3889;122;78;is_cited_by;is_cited_by;10.0
3890;78;132;is_cited_by;is_cited_by;10.0
